"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"pass_td","R. Wilson","QB","DEN","TEN","2022-11-13T18:00:00Z","1.5","over","139","undefined","null","null","under","-189","undefined","null","null"
"pass_yd","R. Wilson","QB","DEN","TEN","2022-11-13T18:00:00Z","230.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","R. Wilson","QB","DEN","TEN","2022-11-13T18:00:00Z","13.5","over","-126","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","DEN","2022-11-13T18:00:00Z","16.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","DEN","2022-11-13T18:00:00Z","12.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_att","D. Henry","RB","TEN","DEN","2022-11-13T18:00:00Z","23.5","over","-108","undefined","null","null","under","-122","undefined","null","null"
"rush_recv_yd","D. Henry","RB","TEN","DEN","2022-11-13T18:00:00Z","123.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Henry","RB","TEN","DEN","2022-11-13T18:00:00Z","107.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","DEN","2022-11-13T18:00:00Z","29.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","A. Cooper","WR","CLV","MIA","2022-11-13T18:00:00Z","4.5","over","-164","undefined","null","null","under","121","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","MIA","2022-11-13T18:00:00Z","63.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","D. Bell","WR","CLV","MIA","2022-11-13T18:00:00Z","1.5","over","-179","undefined","null","null","under","133","undefined","null","null"
"recv_yd","D. Bell","WR","CLV","MIA","2022-11-13T18:00:00Z","19.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","D. Peoples-Jones","WR","CLV","MIA","2022-11-13T18:00:00Z","3.5","over","-140","undefined","null","null","under","104","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","MIA","2022-11-13T18:00:00Z","48.5","over","-119","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","H. Bryant","TE","CLV","MIA","2022-11-13T18:00:00Z","2.5","over","142","undefined","null","null","under","-195","undefined","null","null"
"recv_yd","H. Bryant","TE","CLV","MIA","2022-11-13T18:00:00Z","18.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","30.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"pass_comp","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","19.5","over","-122","undefined","null","null","under","-113","undefined","null","null"
"pass_int","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","0.5","over","101","undefined","null","null","under","-138","undefined","null","null"
"pass_td","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","1.5","over","141","undefined","null","null","under","-192","undefined","null","null"
"pass_yd","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","227.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","J. Brissett","QB","CLV","MIA","2022-11-13T18:00:00Z","15.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","2.5","over","-123","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","16.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_att","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","8.5","over","110","undefined","null","null","under","-147","undefined","null","null"
"rush_recv_yd","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","52.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","32.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","1.5","over","111","undefined","null","null","under","-149","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","8.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_att","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","17.5","over","-130","undefined","null","null","under","-102","undefined","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","90.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","77.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","J. Waddle","WR","MIA","CLV","2022-11-13T18:00:00Z","5.5","over","-106","undefined","null","null","under","-127","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","CLV","2022-11-13T18:00:00Z","68.5","over","-126","undefined","null","null","under","-108","undefined","null","null"
"recv_rec","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","1.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","10.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_att","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","10.5","over","-112","undefined","null","null","under","-121","undefined","null","null"
"rush_recv_yd","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","59.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","45.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","M. Gesicki","TE","MIA","CLV","2022-11-13T18:00:00Z","2.5","over","106","undefined","null","null","under","-144","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","CLV","2022-11-13T18:00:00Z","25.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","R. Mostert","RB","MIA","CLV","2022-11-13T18:00:00Z","1.5","over","113","undefined","null","null","under","-155","undefined","null","null"
"recv_yd","R. Mostert","RB","MIA","CLV","2022-11-13T18:00:00Z","6.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"rush_att","R. Mostert","RB","MIA","CLV","2022-11-13T18:00:00Z","10.5","over","-125","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","R. Mostert","RB","MIA","CLV","2022-11-13T18:00:00Z","56.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","R. Mostert","RB","MIA","CLV","2022-11-13T18:00:00Z","45.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","T. Sherfield","WR","MIA","CLV","2022-11-13T18:00:00Z","1.5","over","-156","undefined","null","null","under","116","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","CLV","2022-11-13T18:00:00Z","20.5","over","-111","undefined","null","null","under","-120","undefined","null","null"
"pass_att","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","34.5","over","-105","undefined","null","null","under","-128","undefined","null","null"
"pass_comp","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","22.5","over","-135","undefined","null","null","under","100","undefined","null","null"
"pass_int","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","0.5","over","-105","undefined","null","null","under","-128","undefined","null","null"
"pass_td","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","1.5","over","-149","undefined","null","null","under","113","undefined","null","null"
"pass_yd","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","273.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","T. Tagovailoa","QB","MIA","CLV","2022-11-13T18:00:00Z","6.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","T. Hill","WR","MIA","CLV","2022-11-13T18:00:00Z","7.5","over","103","undefined","null","null","under","-139","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","CLV","2022-11-13T18:00:00Z","93.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","C. Kirk","WR","JAX","KC","2022-11-13T18:00:00Z","5.5","over","-125","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","C. Kirk","WR","JAX","KC","2022-11-13T18:00:00Z","65.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","E. Engram","TE","JAX","KC","2022-11-13T18:00:00Z","3.5","over","-154","undefined","null","null","under","115","undefined","null","null"
"recv_yd","E. Engram","TE","JAX","KC","2022-11-13T18:00:00Z","37.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","M. Jones Jr.","WR","JAX","KC","2022-11-13T18:00:00Z","3.5","over","-107","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","M. Jones Jr.","WR","JAX","KC","2022-11-13T18:00:00Z","42.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","T. Etienne","RB","JAX","KC","2022-11-13T18:00:00Z","2.5","over","-160","undefined","null","null","under","118","undefined","null","null"
"recv_yd","T. Etienne","RB","JAX","KC","2022-11-13T18:00:00Z","18.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_att","T. Etienne","RB","JAX","KC","2022-11-13T18:00:00Z","18","over","-105","undefined","null","null","under","-128","undefined","null","null"
"rush_recv_yd","T. Etienne","RB","JAX","KC","2022-11-13T18:00:00Z","103.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","T. Etienne","RB","JAX","KC","2022-11-13T18:00:00Z","80.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"pass_att","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","36.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_comp","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","23.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_int","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","0.5","over","-140","undefined","null","null","under","105","undefined","null","null"
"pass_td","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","1.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"pass_yd","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","254.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","T. Lawrence","QB","JAX","KC","2022-11-13T18:00:00Z","17.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","Z. Jones","WR","JAX","KC","2022-11-13T18:00:00Z","4.5","over","115","undefined","null","null","under","-156","undefined","null","null"
"recv_yd","Z. Jones","WR","JAX","KC","2022-11-13T18:00:00Z","44.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","C. Edwards-Helaire","RB","KC","JAX","2022-11-13T18:00:00Z","25","over","-112","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","I. Pacheco","RB","KC","JAX","2022-11-13T18:00:00Z","32.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","J. McKinnon","RB","KC","JAX","2022-11-13T18:00:00Z","2.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","J. McKinnon","RB","KC","JAX","2022-11-13T18:00:00Z","16.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_recv_yd","J. McKinnon","RB","KC","JAX","2022-11-13T18:00:00Z","32","over","-114","undefined","null","null","under","-119","undefined","null","null"
"rush_yd","J. McKinnon","RB","KC","JAX","2022-11-13T18:00:00Z","11.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","J. Smith-Schuster","WR","KC","JAX","2022-11-13T18:00:00Z","5.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","J. Smith-Schuster","WR","KC","JAX","2022-11-13T18:00:00Z","63.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","N. Gray","TE","KC","JAX","2022-11-13T18:00:00Z","1.5","over","-103","undefined","null","null","under","-132","undefined","null","null"
"recv_yd","N. Gray","TE","KC","JAX","2022-11-13T18:00:00Z","12.5","over","-116","undefined","null","null","under","-117","undefined","null","null"
"pass_att","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","38.5","over","-109","undefined","null","null","under","-124","undefined","null","null"
"pass_comp","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","27.5","over","102","undefined","null","null","under","-138","undefined","null","null"
"pass_int","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","0.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"pass_td","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","2.5","over","100","undefined","null","null","under","-134","undefined","null","null"
"pass_yd","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","304.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","P. Mahomes","QB","KC","JAX","2022-11-13T18:00:00Z","23.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","T. Kelce","TE","KC","JAX","2022-11-13T18:00:00Z","6.5","over","-150","undefined","null","null","under","111","undefined","null","null"
"recv_yd","T. Kelce","TE","KC","JAX","2022-11-13T18:00:00Z","79.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","A. Kamara","RB","NO","PIT","2022-11-13T18:00:00Z","34.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_recv_yd","A. Kamara","RB","NO","PIT","2022-11-13T18:00:00Z","104.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","A. Kamara","RB","NO","PIT","2022-11-13T18:00:00Z","65.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","C. Olave","WR","NO","PIT","2022-11-13T18:00:00Z","5.5","over","121","undefined","null","null","under","-162","undefined","null","null"
"recv_yd","C. Olave","WR","NO","PIT","2022-11-13T18:00:00Z","62.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","D. Johnson","WR","PIT","NO","2022-11-13T18:00:00Z","4.5","over","-140","undefined","null","null","under","104","undefined","null","null"
"recv_yd","D. Johnson","WR","PIT","NO","2022-11-13T18:00:00Z","51.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","G. Pickens","WR","PIT","NO","2022-11-13T18:00:00Z","3.5","over","-163","undefined","null","null","under","120","undefined","null","null"
"recv_yd","G. Pickens","WR","PIT","NO","2022-11-13T18:00:00Z","44.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_att","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","32.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_comp","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","21.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"pass_int","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","0.5","over","-177","undefined","null","null","under","130","undefined","null","null"
"pass_td","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","1.5","over","152","undefined","null","null","under","-206","undefined","null","null"
"pass_yd","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","225.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","K. Pickett","QB","PIT","NO","2022-11-13T18:00:00Z","20.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"rush_yd","N. Harris","RB","PIT","NO","2022-11-13T18:00:00Z","42.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_rec","P. Freiermuth","TE","PIT","NO","2022-11-13T18:00:00Z","3.5","over","-160","undefined","null","null","under","118","undefined","null","null"
"recv_yd","P. Freiermuth","TE","PIT","NO","2022-11-13T18:00:00Z","42.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_rec","D. Pierce","RB","HST","NYG","2022-11-13T18:00:00Z","2.5","over","109","undefined","null","null","under","-150","undefined","null","null"
"recv_yd","D. Pierce","RB","HST","NYG","2022-11-13T18:00:00Z","14.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"rush_att","D. Pierce","RB","HST","NYG","2022-11-13T18:00:00Z","18.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"rush_recv_yd","D. Pierce","RB","HST","NYG","2022-11-13T18:00:00Z","100.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Pierce","RB","HST","NYG","2022-11-13T18:00:00Z","81.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"pass_att","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","31.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"pass_comp","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","19.5","over","103","undefined","null","null","under","-139","undefined","null","null"
"pass_int","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","0.5","over","-172","undefined","null","null","under","129","undefined","null","null"
"pass_td","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","1.5","over","183","undefined","null","null","under","-251","undefined","null","null"
"pass_yd","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","206.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","D. Mills","QB","HST","NYG","2022-11-13T18:00:00Z","2.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"pass_att","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","26.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"pass_comp","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","17.5","over","-108","undefined","null","null","under","-126","undefined","null","null"
"pass_int","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","0.5","over","152","undefined","null","null","under","-208","undefined","null","null"
"pass_td","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","1.5","over","184","undefined","null","null","under","-256","undefined","null","null"
"pass_yd","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","187.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_att","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","6.5","over","-144","undefined","null","null","under","107","undefined","null","null"
"rush_yd","D. Jones","QB","NYG","HST","2022-11-13T18:00:00Z","33.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","M. Breida","RB","NYG","HST","2022-11-13T18:00:00Z","14.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","S. Barkley","RB","NYG","HST","2022-11-13T18:00:00Z","3.5","over","109","undefined","null","null","under","-146","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","HST","2022-11-13T18:00:00Z","23.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_att","S. Barkley","RB","NYG","HST","2022-11-13T18:00:00Z","21.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_recv_yd","S. Barkley","RB","NYG","HST","2022-11-13T18:00:00Z","120.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","S. Barkley","RB","NYG","HST","2022-11-13T18:00:00Z","93.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","T. Hudson","TE","NYG","HST","2022-11-13T18:00:00Z","14.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","W. Robinson","WR","NYG","HST","2022-11-13T18:00:00Z","3.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","W. Robinson","WR","NYG","HST","2022-11-13T18:00:00Z","37.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","C. Claypool","WR","CHI","DET","2022-11-13T18:00:00Z","2.5","over","-147","undefined","null","null","under","109","undefined","null","null"
