"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_rec","C. Kmet","TE","CHI","ATL","2022-11-20T18:00:00Z","2.5","over","-137","undefined","null","null","under","102","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","ATL","2022-11-20T18:00:00Z","28.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","D. Mooney","WR","CHI","ATL","2022-11-20T18:00:00Z","3.5","over","-134","undefined","null","null","under","-102","undefined","null","null"
"recv_yd","D. Mooney","WR","CHI","ATL","2022-11-20T18:00:00Z","45.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","1.5","over","-193","undefined","null","null","under","140","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","13.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_att","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","17.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"rush_recv_yd","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","83.5","over","-126","undefined","null","null","under","-108","undefined","null","null"
"rush_yd","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","66.5","over","-126","undefined","null","null","under","-107","undefined","null","null"
"pass_att","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","24.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"pass_comp","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","15.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"pass_int","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","0.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"pass_td","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","1.5","over","193","undefined","null","null","under","-266","undefined","null","null"
"pass_yd","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","176.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_att","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","11.5","over","104","undefined","null","null","under","-140","undefined","null","null"
"rush_yd","J. Fields","QB","CHI","ATL","2022-11-20T18:00:00Z","69.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","CLV","2022-11-20T18:00:00Z","34.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","CLV","2022-11-20T18:00:00Z","16.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"rush_recv_yd","D. Singletary","RB","BUF","CLV","2022-11-20T18:00:00Z","73.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Singletary","RB","BUF","CLV","2022-11-20T18:00:00Z","53.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","CLV","2022-11-20T18:00:00Z","54.5","over","-113","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","CLV","2022-11-20T18:00:00Z","25.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"pass_int","J. Allen","QB","BUF","CLV","2022-11-20T18:00:00Z","0.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"pass_td","J. Allen","QB","BUF","CLV","2022-11-20T18:00:00Z","1.5","over","-186","undefined","null","null","under","138","undefined","null","null"
"pass_yd","J. Allen","QB","BUF","CLV","2022-11-20T18:00:00Z","275.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","J. Allen","QB","BUF","CLV","2022-11-20T18:00:00Z","44.5","over","-120","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","CLV","2022-11-20T18:00:00Z","87.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","BUF","2022-11-20T18:00:00Z","55.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","BUF","2022-11-20T18:00:00Z","47.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"pass_int","J. Brissett","QB","CLV","BUF","2022-11-20T18:00:00Z","0.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"pass_td","J. Brissett","QB","CLV","BUF","2022-11-20T18:00:00Z","1.5","over","165","undefined","null","null","under","-225","undefined","null","null"
"pass_yd","J. Brissett","QB","CLV","BUF","2022-11-20T18:00:00Z","221.5","over","-116","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","J. Brissett","QB","CLV","BUF","2022-11-20T18:00:00Z","18.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","BUF","2022-11-20T18:00:00Z","8.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","BUF","2022-11-20T18:00:00Z","86.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","N. Chubb","RB","CLV","BUF","2022-11-20T18:00:00Z","73.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","B. Cooks","WR","HST","WAS","2022-11-20T18:00:00Z","4.5","over","-105","undefined","null","null","under","-131","undefined","null","null"
"recv_yd","B. Cooks","WR","HST","WAS","2022-11-20T18:00:00Z","51.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","C. Moore","WR","HST","WAS","2022-11-20T18:00:00Z","25.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","D. Pierce","RB","HST","WAS","2022-11-20T18:00:00Z","2.5","over","121","undefined","null","null","under","-163","undefined","null","null"
"recv_yd","D. Pierce","RB","HST","WAS","2022-11-20T18:00:00Z","14.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
"rush_att","D. Pierce","RB","HST","WAS","2022-11-20T18:00:00Z","18.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_recv_yd","D. Pierce","RB","HST","WAS","2022-11-20T18:00:00Z","98.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","D. Pierce","RB","HST","WAS","2022-11-20T18:00:00Z","78.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_att","D. Mills","QB","HST","WAS","2022-11-20T18:00:00Z","32.5","over","-104","undefined","null","null","under","-128","undefined","null","null"
"pass_comp","D. Mills","QB","HST","WAS","2022-11-20T18:00:00Z","19.5","over","-107","undefined","null","null","under","-125","undefined","null","null"
"pass_int","D. Mills","QB","HST","WAS","2022-11-20T18:00:00Z","0.5","over","-167","undefined","null","null","under","124","undefined","null","null"
"pass_td","D. Mills","QB","HST","WAS","2022-11-20T18:00:00Z","1.5","over","153","undefined","null","null","under","-209","undefined","null","null"
"pass_yd","D. Mills","QB","HST","WAS","2022-11-20T18:00:00Z","220.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","N. Collins","WR","HST","WAS","2022-11-20T18:00:00Z","3.5","over","121","undefined","null","null","under","-165","undefined","null","null"
"recv_yd","N. Collins","WR","HST","WAS","2022-11-20T18:00:00Z","40.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","A. Gibson","RB","WAS","HST","2022-11-20T18:00:00Z","45.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","B. Robinson Jr.","RB","WAS","HST","2022-11-20T18:00:00Z","64.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","C. Samuel","WR","WAS","HST","2022-11-20T18:00:00Z","3.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","HST","2022-11-20T18:00:00Z","38.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","J. Dotson","WR","WAS","HST","2022-11-20T18:00:00Z","29.5","over","-114","undefined","null","null","under","-119","undefined","null","null"
"pass_att","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","29.5","over","-104","undefined","null","null","under","-128","undefined","null","null"
"pass_comp","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","18.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"pass_int","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","0.5","over","-137","undefined","null","null","under","100","undefined","null","null"
"pass_td","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","1.5","over","139","undefined","null","null","under","-190","undefined","null","null"
"pass_yd","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","215.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"rush_yd","T. Heinicke","QB","WAS","HST","2022-11-20T18:00:00Z","11.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","T. McLaurin","WR","WAS","HST","2022-11-20T18:00:00Z","4.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","T. McLaurin","WR","WAS","HST","2022-11-20T18:00:00Z","61.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","A. Pierce","WR","IND","PHI","2022-11-20T18:00:00Z","2.5","over","-176","undefined","null","null","under","124","undefined","null","null"
"recv_yd","A. Pierce","WR","IND","PHI","2022-11-20T18:00:00Z","29.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","J. Taylor","RB","IND","PHI","2022-11-20T18:00:00Z","3.5","over","126","undefined","null","null","under","-172","undefined","null","null"
"recv_yd","J. Taylor","RB","IND","PHI","2022-11-20T18:00:00Z","18.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
"rush_att","J. Taylor","RB","IND","PHI","2022-11-20T18:00:00Z","19.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"rush_recv_yd","J. Taylor","RB","IND","PHI","2022-11-20T18:00:00Z","110.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","J. Taylor","RB","IND","PHI","2022-11-20T18:00:00Z","85.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"pass_att","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","35.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_comp","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","23.5","over","100","undefined","null","null","under","-136","undefined","null","null"
"pass_int","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","0.5","over","-146","undefined","null","null","under","107","undefined","null","null"
"pass_td","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","1.5","over","143","undefined","null","null","under","-193","undefined","null","null"
"pass_yd","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","232.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","M. Ryan","QB","IND","PHI","2022-11-20T18:00:00Z","2.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"recv_rec","M. Pittman Jr.","WR","IND","PHI","2022-11-20T18:00:00Z","5.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","PHI","2022-11-20T18:00:00Z","59.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","P. Campbell","WR","IND","PHI","2022-11-20T18:00:00Z","3.5","over","-170","undefined","null","null","under","125","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","PHI","2022-11-20T18:00:00Z","38.5","over","-129","undefined","null","null","under","-105","undefined","null","null"
"recv_rec","A. Brown","WR","PHI","IND","2022-11-20T18:00:00Z","5.5","over","120","undefined","null","null","under","-164","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","IND","2022-11-20T18:00:00Z","72.5","over","-110","undefined","null","null","under","-124","undefined","null","null"
"recv_rec","D. Smith","WR","PHI","IND","2022-11-20T18:00:00Z","4.5","over","-154","undefined","null","null","under","113","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","IND","2022-11-20T18:00:00Z","58.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_att","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","30.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"pass_comp","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","19.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_int","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","0.5","over","-101","undefined","null","null","under","-132","undefined","null","null"
"pass_td","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","1.5","over","-101","undefined","null","null","under","-134","undefined","null","null"
"pass_yd","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","236.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_att","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","9.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"rush_yd","J. Hurts","QB","PHI","IND","2022-11-20T18:00:00Z","42.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","K. Gainwell","RB","PHI","IND","2022-11-20T18:00:00Z","1.5","over","119","undefined","null","null","under","-161","undefined","null","null"
"recv_yd","K. Gainwell","RB","PHI","IND","2022-11-20T18:00:00Z","7.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","K. Gainwell","RB","PHI","IND","2022-11-20T18:00:00Z","22.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","K. Gainwell","RB","PHI","IND","2022-11-20T18:00:00Z","11.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","M. Sanders","RB","PHI","IND","2022-11-20T18:00:00Z","6.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"rush_att","M. Sanders","RB","PHI","IND","2022-11-20T18:00:00Z","13.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"rush_recv_yd","M. Sanders","RB","PHI","IND","2022-11-20T18:00:00Z","70.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","M. Sanders","RB","PHI","IND","2022-11-20T18:00:00Z","59.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","Q. Watkins","WR","PHI","IND","2022-11-20T18:00:00Z","2.5","over","145","undefined","null","null","under","-198","undefined","null","null"
"recv_yd","Q. Watkins","WR","PHI","IND","2022-11-20T18:00:00Z","24.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","H. Henry","TE","NE","NYJ","2022-11-20T18:00:00Z","2.5","over","-106","undefined","null","null","under","-127","undefined","null","null"
"recv_yd","H. Henry","TE","NE","NYJ","2022-11-20T18:00:00Z","24.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","J. Meyers","WR","NE","NYJ","2022-11-20T18:00:00Z","4.5","over","108","undefined","null","null","under","-145","undefined","null","null"
"recv_yd","J. Meyers","WR","NE","NYJ","2022-11-20T18:00:00Z","49.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
"pass_att","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","29.5","over","-127","undefined","null","null","under","-106","undefined","null","null"
"pass_comp","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","18.5","over","-132","undefined","null","null","under","-102","undefined","null","null"
"pass_int","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","0.5","over","-154","undefined","null","null","under","113","undefined","null","null"
"pass_td","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","1.5","over","158","undefined","null","null","under","-216","undefined","null","null"
"pass_yd","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","205.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","M. Jones","QB","NE","NYJ","2022-11-20T18:00:00Z","9.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","R. Stevenson","RB","NE","NYJ","2022-11-20T18:00:00Z","3.5","over","114","undefined","null","null","under","-154","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","NYJ","2022-11-20T18:00:00Z","22.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_recv_yd","R. Stevenson","RB","NE","NYJ","2022-11-20T18:00:00Z","92.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","R. Stevenson","RB","NE","NYJ","2022-11-20T18:00:00Z","64.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","G. Wilson","WR","NYJ","NE","2022-11-20T18:00:00Z","4.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","G. Wilson","WR","NYJ","NE","2022-11-20T18:00:00Z","53.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"rush_yd","J. Robinson","RB","NYJ","NE","2022-11-20T18:00:00Z","35.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","M. Carter","RB","NYJ","NE","2022-11-20T18:00:00Z","2.5","over","138","undefined","null","null","under","-190","undefined","null","null"
"recv_yd","M. Carter","RB","NYJ","NE","2022-11-20T18:00:00Z","13.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"rush_recv_yd","M. Carter","RB","NYJ","NE","2022-11-20T18:00:00Z","60.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","M. Carter","RB","NYJ","NE","2022-11-20T18:00:00Z","42.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","T. Conklin","TE","NYJ","NE","2022-11-20T18:00:00Z","2.5","over","-143","undefined","null","null","under","106","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","NE","2022-11-20T18:00:00Z","25.5","over","-120","undefined","null","null","under","-111","undefined","null","null"
"pass_att","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","30.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"pass_comp","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","17.5","over","-130","undefined","null","null","under","-104","undefined","null","null"
"pass_int","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","0.5","over","-206","undefined","null","null","under","152","undefined","null","null"
"pass_td","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","0.5","over","-213","undefined","null","null","under","154","undefined","null","null"
"pass_yd","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","190.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","Z. Wilson","QB","NYJ","NE","2022-11-20T18:00:00Z","11.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","NYG","2022-11-20T18:00:00Z","80.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","J. Williams","RB","DET","NYG","2022-11-20T18:00:00Z","60.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","32.5","over","-130","undefined","null","null","under","-106","undefined","null","null"
"pass_comp","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","21.5","over","100","undefined","null","null","under","-136","undefined","null","null"
"pass_int","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","0.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_td","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","1.5","over","133","undefined","null","null","under","-179","undefined","null","null"
"pass_yd","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","223.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"rush_yd","J. Goff","QB","DET","NYG","2022-11-20T18:00:00Z","4.5","over","-106","undefined","null","null","under","-126","undefined","null","null"
"pass_att","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","27.5","over","-102","undefined","null","null","under","-130","undefined","null","null"
"pass_comp","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","17.5","over","-125","undefined","null","null","under","-107","undefined","null","null"
"pass_int","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","0.5","over","152","undefined","null","null","under","-208","undefined","null","null"
"pass_td","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","1.5","over","172","undefined","null","null","under","-235","undefined","null","null"
"pass_yd","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","196.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_att","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","6.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_yd","D. Jones","QB","NYG","DET","2022-11-20T18:00:00Z","36.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","DET","2022-11-20T18:00:00Z","39.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_rec","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","3.5","over","121","undefined","null","null","under","-164","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","21.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_att","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","21.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"rush_recv_yd","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","125.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","98.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_int","L. Jackson","QB","BLT","CAR","2022-11-20T18:00:00Z","0.5","over","116","undefined","null","null","under","-156","undefined","null","null"
"pass_td","L. Jackson","QB","BLT","CAR","2022-11-20T18:00:00Z","1.5","over","109","undefined","null","null","under","-147","undefined","null","null"
"pass_yd","L. Jackson","QB","BLT","CAR","2022-11-20T18:00:00Z","195.5","over","-123","-0.006537310089686166","null","null","under","-110","-0.06866222778571435","null","null"
"rush_yd","L. Jackson","QB","BLT","CAR","2022-11-20T18:00:00Z","58.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_int","B. Mayfield","QB","CAR","BLT","2022-11-20T18:00:00Z","0.5","over","-194","undefined","null","null","under","139","undefined","null","null"
"pass_td","B. Mayfield","QB","CAR","BLT","2022-11-20T18:00:00Z","0.5","over","-129","undefined","null","null","under","-105","undefined","null","null"
"rush_att","D. Foreman","RB","CAR","BLT","2022-11-20T18:00:00Z","13.5","over","-121","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","D. Foreman","RB","CAR","BLT","2022-11-20T18:00:00Z","56.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"recv_rec","D. Moore","WR","CAR","BLT","2022-11-20T18:00:00Z","4.5","over","111","undefined","null","null","under","-151","undefined","null","null"
"recv_yd","D. Moore","WR","CAR","BLT","2022-11-20T18:00:00Z","51.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","I. Thomas","TE","CAR","BLT","2022-11-20T18:00:00Z","4.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","T. Marshall Jr.","WR","CAR","BLT","2022-11-20T18:00:00Z","2.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","T. Marshall Jr.","WR","CAR","BLT","2022-11-20T18:00:00Z","32.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Tremble","TE","CAR","BLT","2022-11-20T18:00:00Z","9.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","A. Robinson II","WR","LA","NO","2022-11-20T18:00:00Z","4.5","over","124","undefined","null","null","under","-168","undefined","null","null"
"recv_yd","A. Robinson II","WR","LA","NO","2022-11-20T18:00:00Z","49.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","D. Henderson","RB","LA","NO","2022-11-20T18:00:00Z","34.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"pass_int","M. Stafford","QB","LA","NO","2022-11-20T18:00:00Z","0.5","over","-154","undefined","null","null","under","113","undefined","null","null"
"pass_td","M. Stafford","QB","LA","NO","2022-11-20T18:00:00Z","1.5","over","154","undefined","null","null","under","-209","undefined","null","null"
"pass_yd","M. Stafford","QB","LA","NO","2022-11-20T18:00:00Z","225.5","over","-111","undefined","null","null","under","-122","undefined","null","null"
"rush_yd","M. Stafford","QB","LA","NO","2022-11-20T18:00:00Z","2.5","over","100","undefined","null","null","under","-133","undefined","null","null"
"recv_rec","T. Higbee","TE","LA","NO","2022-11-20T18:00:00Z","4.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","T. Higbee","TE","LA","NO","2022-11-20T18:00:00Z","42.5","over","-119","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","V. Jefferson","WR","LA","NO","2022-11-20T18:00:00Z","40.5","over","-103","undefined","null","null","under","-128","undefined","null","null"
"recv_rec","A. Kamara","RB","NO","LA","2022-11-20T18:00:00Z","4.5","over","118","undefined","null","null","under","-159","undefined","null","null"
"recv_yd","A. Kamara","RB","NO","LA","2022-11-20T18:00:00Z","33.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
