"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Cooper","WR","CLV","CIN","2022-12-11T18:00:00Z","61.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Bell","WR","CLV","CIN","2022-12-11T18:00:00Z","20.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"pass_att","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","30","over","-113","undefined","null","null","under","-118","undefined","null","null"
"pass_comp","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","19.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"pass_int","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","0.5","over","-134","undefined","null","null","under","-101","undefined","null","null"
"pass_td","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","1.5","over","152","undefined","null","null","under","-206","undefined","null","null"
"pass_yd","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","222.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","D. Watson","QB","CLV","CIN","2022-12-11T18:00:00Z","26.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","CIN","2022-12-11T18:00:00Z","49.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","CIN","2022-12-11T18:00:00Z","10.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","K. Hunt","RB","CLV","CIN","2022-12-11T18:00:00Z","42.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","K. Hunt","RB","CLV","CIN","2022-12-11T18:00:00Z","28.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","CIN","2022-12-11T18:00:00Z","7.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_att","N. Chubb","RB","CLV","CIN","2022-12-11T18:00:00Z","15.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","CIN","2022-12-11T18:00:00Z","87.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","N. Chubb","RB","CLV","CIN","2022-12-11T18:00:00Z","76.5","over","-123","undefined","null","null","under","-108","undefined","null","null"
"recv_rec","D. Bellinger","TE","NYG","PHI","2022-12-11T18:00:00Z","2.5","over","-171","undefined","null","null","under","118","undefined","null","null"
"recv_yd","D. Bellinger","TE","NYG","PHI","2022-12-11T18:00:00Z","25.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"pass_att","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","28.5","over","-128","undefined","null","null","under","-105","undefined","null","null"
"pass_comp","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","19.5","over","-103","undefined","null","null","under","-131","undefined","null","null"
"pass_int","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","0.5","over","-105","undefined","null","null","under","-131","undefined","null","null"
"pass_td","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","0.5","over","-258","undefined","null","null","under","185","undefined","null","null"
"pass_yd","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","193.5","over","-108","0.04436959971153842","null","null","under","-126","-0.12096290571858415","null","null"
"rush_att","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","6.5","over","-146","undefined","null","null","under","106","undefined","null","null"
"rush_yd","D. Jones","QB","NYG","PHI","2022-12-11T18:00:00Z","35.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","D. Slayton","WR","NYG","PHI","2022-12-11T18:00:00Z","3.5","over","-134","undefined","null","null","under","-101","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","PHI","2022-12-11T18:00:00Z","45.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","I. Hodgins","WR","NYG","PHI","2022-12-11T18:00:00Z","2.5","over","-136","undefined","null","null","under","101","undefined","null","null"
"recv_yd","I. Hodgins","WR","NYG","PHI","2022-12-11T18:00:00Z","28.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","3.5","over","-127","undefined","null","null","under","-106","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","21.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_att","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","17.5","over","-104","undefined","null","null","under","-132","undefined","null","null"
"rush_recv_yd","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","89.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","71.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","A. Brown","WR","PHI","NYG","2022-12-11T18:00:00Z","5.5","over","111","undefined","null","null","under","-151","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","NYG","2022-12-11T18:00:00Z","71.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","D. Smith","WR","PHI","NYG","2022-12-11T18:00:00Z","4.5","over","-125","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","NYG","2022-12-11T18:00:00Z","56.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","J. Stoll","TE","PHI","NYG","2022-12-11T18:00:00Z","9.5","over","-112","undefined","null","null","under","-118","undefined","null","null"
"pass_att","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","28.5","over","-127","undefined","null","null","under","-106","undefined","null","null"
"pass_comp","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","18.5","over","-121","undefined","null","null","under","-110","undefined","null","null"
"pass_int","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","0.5","over","139","undefined","null","null","under","-188","undefined","null","null"
"pass_td","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","1.5","over","-104","undefined","null","null","under","-128","undefined","null","null"
"pass_yd","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","226.5","over","-119","-0.0041789954337903","null","null","under","-113","-0.0697164319248822","null","null"
"rush_att","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","9.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","J. Hurts","QB","PHI","NYG","2022-12-11T18:00:00Z","49.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"recv_rec","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","1.5","over","130","undefined","null","null","under","-177","undefined","null","null"
"recv_yd","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","6.5","over","-112","undefined","null","null","under","-119","undefined","null","null"
"rush_att","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","14.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"rush_recv_yd","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","75.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","65.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","Q. Watkins","WR","PHI","NYG","2022-12-11T18:00:00Z","2.5","over","105","undefined","null","null","under","-144","undefined","null","null"
"recv_yd","Q. Watkins","WR","PHI","NYG","2022-12-11T18:00:00Z","27.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","D. Knox","TE","BUF","NYJ","2022-12-11T18:00:00Z","2.5","over","-143","undefined","null","null","under","106","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","NYJ","2022-12-11T18:00:00Z","27.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","1.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","8.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"rush_att","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","10.5","over","103","undefined","null","null","under","-138","undefined","null","null"
"rush_recv_yd","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","52.5","over","-112","undefined","null","null","under","-121","undefined","null","null"
"rush_yd","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","41.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","G. Davis","WR","BUF","NYJ","2022-12-11T18:00:00Z","3.5","over","107","undefined","null","null","under","-144","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","NYJ","2022-12-11T18:00:00Z","47.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","I. McKenzie","WR","BUF","NYJ","2022-12-11T18:00:00Z","3.5","over","113","undefined","null","null","under","-152","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","NYJ","2022-12-11T18:00:00Z","32.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Cook","RB","BUF","NYJ","2022-12-11T18:00:00Z","12.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_recv_yd","J. Cook","RB","BUF","NYJ","2022-12-11T18:00:00Z","49.5","over","-124","undefined","null","null","under","-110","undefined","null","null"
"rush_yd","J. Cook","RB","BUF","NYJ","2022-12-11T18:00:00Z","33.5","over","-119","undefined","null","null","under","-116","undefined","null","null"
"pass_att","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","33.5","over","-129","undefined","null","null","under","-105","undefined","null","null"
"pass_comp","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","21.5","over","-133","undefined","null","null","under","-103","undefined","null","null"
"pass_int","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","0.5","over","-136","undefined","null","null","under","100","undefined","null","null"
"pass_td","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","1.5","over","-168","undefined","null","null","under","124","undefined","null","null"
"pass_yd","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","252.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"rush_att","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","7.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"rush_yd","J. Allen","QB","BUF","NYJ","2022-12-11T18:00:00Z","43.5","over","-120","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","S. Diggs","WR","BUF","NYJ","2022-12-11T18:00:00Z","6.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","NYJ","2022-12-11T18:00:00Z","77.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","C. Uzomah","TE","NYJ","BUF","2022-12-11T18:00:00Z","1.5","over","127","undefined","null","null","under","-173","undefined","null","null"
"recv_yd","C. Uzomah","TE","NYJ","BUF","2022-12-11T18:00:00Z","9.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","C. Davis","WR","NYJ","BUF","2022-12-11T18:00:00Z","3.5","over","132","undefined","null","null","under","-178","undefined","null","null"
"recv_yd","C. Davis","WR","NYJ","BUF","2022-12-11T18:00:00Z","38.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","E. Moore","WR","NYJ","BUF","2022-12-11T18:00:00Z","2.5","over","-104","undefined","null","null","under","-132","undefined","null","null"
"recv_yd","E. Moore","WR","NYJ","BUF","2022-12-11T18:00:00Z","26.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","G. Wilson","WR","NYJ","BUF","2022-12-11T18:00:00Z","5.5","over","105","undefined","null","null","under","-143","undefined","null","null"
"recv_yd","G. Wilson","WR","NYJ","BUF","2022-12-11T18:00:00Z","64.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","M. Carter","RB","NYJ","BUF","2022-12-11T18:00:00Z","12.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_recv_yd","M. Carter","RB","NYJ","BUF","2022-12-11T18:00:00Z","39.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","M. Carter","RB","NYJ","BUF","2022-12-11T18:00:00Z","23.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_att","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","36.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_comp","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","22.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_int","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","1.5","over","159","undefined","null","null","under","-221","undefined","null","null"
"pass_td","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","1.5","over","134","undefined","null","null","under","-180","undefined","null","null"
"pass_yd","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","246.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","4.5","over","-101","undefined","null","null","under","-134","undefined","null","null"
"recv_rec","T. Conklin","TE","NYJ","BUF","2022-12-11T18:00:00Z","2.5","over","-129","undefined","null","null","under","-105","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","BUF","2022-12-11T18:00:00Z","24.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","2.5","over","125","undefined","null","null","under","-172","undefined","null","null"
"recv_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","14.5","over","-120","undefined","null","null","under","-113","undefined","null","null"
"rush_recv_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","51.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","32.5","over","-125","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","D. Robinson","WR","BLT","PIT","2022-12-11T18:00:00Z","30.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","M. Andrews","TE","BLT","PIT","2022-12-11T18:00:00Z","4.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","PIT","2022-12-11T18:00:00Z","55.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"pass_int","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","0.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"pass_td","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","0.5","over","-231","undefined","null","null","under","166","undefined","null","null"
"pass_yd","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","182.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"rush_att","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","9.5","over","-102","undefined","null","null","under","-132","undefined","null","null"
"rush_yd","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","45.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","D. Johnson","WR","PIT","BLT","2022-12-11T18:00:00Z","48.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","G. Pickens","WR","PIT","BLT","2022-12-11T18:00:00Z","41","over","-117","undefined","null","null","under","-112","undefined","null","null"
"pass_int","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","0.5","over","-105","undefined","null","null","under","-129","undefined","null","null"
"pass_td","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","1.5","over","139","undefined","null","null","under","-189","undefined","null","null"
"pass_yd","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","211.5","over","-107","undefined","null","null","under","-127","undefined","null","null"
"rush_yd","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","22.5","over","-115","undefined","null","null","under","-121","undefined","null","null"
"rush_yd","N. Harris","RB","PIT","BLT","2022-12-11T18:00:00Z","56.5","over","-110","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","P. Freiermuth","TE","PIT","BLT","2022-12-11T18:00:00Z","44.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","C. Lamb","WR","DAL","HST","2022-12-11T18:00:00Z","5.5","over","-138","undefined","null","null","under","104","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","HST","2022-12-11T18:00:00Z","70.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"pass_att","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","30.5","over","-112","undefined","null","null","under","-119","undefined","null","null"
"pass_comp","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","20.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"pass_int","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","0.5","over","107","undefined","null","null","under","-143","undefined","null","null"
"pass_td","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","1.5","over","-160","undefined","null","null","under","119","undefined","null","null"
"pass_yd","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","241.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","9.5","over","-110","undefined","null","null","under","-124","undefined","null","null"
"recv_rec","D. Schultz","TE","DAL","HST","2022-12-11T18:00:00Z","3.5","over","-130","undefined","null","null","under","-102","undefined","null","null"
"recv_yd","D. Schultz","TE","DAL","HST","2022-12-11T18:00:00Z","34.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"rush_recv_yd","E. Elliott","RB","DAL","HST","2022-12-11T18:00:00Z","76.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","E. Elliott","RB","DAL","HST","2022-12-11T18:00:00Z","66.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","M. Gallup","WR","DAL","HST","2022-12-11T18:00:00Z","3.5","over","116","undefined","null","null","under","-154","undefined","null","null"
"recv_yd","M. Gallup","WR","DAL","HST","2022-12-11T18:00:00Z","40.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","15.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_recv_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","87.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","67.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Moore","WR","HST","DAL","2022-12-11T18:00:00Z","31.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","12.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_recv_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","81.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","63.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_int","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","0.5","over","-221","undefined","null","null","under","160","undefined","null","null"
"pass_td","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","0.5","over","-178","undefined","null","null","under","131","undefined","null","null"
"pass_yd","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","189.5","over","-108","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","P. Dorsett","WR","HST","DAL","2022-12-11T18:00:00Z","30.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","A. Hooper","TE","TEN","JAX","2022-12-11T18:00:00Z","2.5","over","-106","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","JAX","2022-12-11T18:00:00Z","24.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","C. Okonkwo","TE","TEN","JAX","2022-12-11T18:00:00Z","25.5","over","-126","undefined","null","null","under","-108","undefined","null","null"
"recv_rec","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","2.5","over","139","undefined","null","null","under","-192","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","13.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_att","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","22.5","over","-133","undefined","null","null","under","100","undefined","null","null"
"rush_recv_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","106.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","89.5","over","-118","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","N. Westbrook-Ikhine","WR","TEN","JAX","2022-12-11T18:00:00Z","2.5","over","117","undefined","null","null","under","-157","undefined","null","null"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","JAX","2022-12-11T18:00:00Z","31.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","R. Woods","WR","TEN","JAX","2022-12-11T18:00:00Z","3.5","over","-102","undefined","null","null","under","-130","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","JAX","2022-12-11T18:00:00Z","39.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_int","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","0.5","over","105","undefined","null","null","under","-141","undefined","null","null"
"pass_td","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","1.5","over","148","undefined","null","null","under","-200","undefined","null","null"
"pass_yd","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","197.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","9.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","A. St. Brown","WR","DET","MIN","2022-12-11T18:00:00Z","6.5","over","-151","undefined","null","null","under","113","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","MIN","2022-12-11T18:00:00Z","85.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","B. Wright","TE","DET","MIN","2022-12-11T18:00:00Z","1.5","over","-129","undefined","null","null","under","-105","undefined","null","null"
"recv_yd","B. Wright","TE","DET","MIN","2022-12-11T18:00:00Z","14.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","D. Swift","RB","DET","MIN","2022-12-11T18:00:00Z","3.5","over","115","undefined","null","null","under","-155","undefined","null","null"
"recv_yd","D. Swift","RB","DET","MIN","2022-12-11T18:00:00Z","24.5","over","-127","undefined","null","null","under","-105","undefined","null","null"
"rush_recv_yd","D. Swift","RB","DET","MIN","2022-12-11T18:00:00Z","63.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"rush_yd","D. Swift","RB","DET","MIN","2022-12-11T18:00:00Z","35.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","J. Williams","RB","DET","MIN","2022-12-11T18:00:00Z","49.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"pass_att","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","34.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"pass_comp","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","23.5","over","-104","undefined","null","null","under","-130","undefined","null","null"
"pass_int","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","0.5","over","-106","undefined","null","null","under","-127","undefined","null","null"
"pass_td","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","1.5","over","-152","undefined","null","null","under","114","undefined","null","null"
"pass_yd","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","272.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"rush_yd","J. Goff","QB","DET","MIN","2022-12-11T18:00:00Z","3.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_rec","A. Thielen","WR","MIN","DET","2022-12-11T18:00:00Z","4.5","over","115","undefined","null","null","under","-156","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","DET","2022-12-11T18:00:00Z","52.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","2.5","over","-104","undefined","null","null","under","-129","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","15.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"rush_att","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","17.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"rush_recv_yd","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","94.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","75.5","over","-116","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Mundt","TE","MIN","DET","2022-12-11T18:00:00Z","6.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","J. Jefferson","WR","MIN","DET","2022-12-11T18:00:00Z","6.5","over","-145","undefined","null","null","under","108","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","DET","2022-12-11T18:00:00Z","94.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","K. Osborn","WR","MIN","DET","2022-12-11T18:00:00Z","2.5","over","140","undefined","null","null","under","-189","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","DET","2022-12-11T18:00:00Z","23.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
